R,C1,C2,P1,P2
1.18060128,0.025963678,0.053565121,0.141292718,0.000155725
1.170474566,0.038526322,0.083561168,0.094183402,0.000123774
1.152728302,0.064176201,0.129993499,0.066021952,0.000103986
1.121628259,0.114221729,0.201208608,0.050648035,9.40E-05
1.066213476,0.209563023,0.308523524,0.044915312,9.29E-05
0.96509309,0.383814055,0.464368024,0.048704388,0.000101429
0.774702102,0.671328242,0.670722241,0.0662927,0.000122219
0.40970548,0.999874575,0.860481488,0.10945109,0.000159464
0.043093718,0.783790139,0.69380702,0.190374636,0.000211176
0.027541133,0.294076889,0.367211546,0.255935662,0.000248091
0.337092778,0.122238969,0.251577148,0.237541418,0.000253317
1.038478347,0.124586394,0.34358347,0.195563488,0.000258284
1.020335881,0.160685206,0.5199937,0.168540063,0.000289803
0.924217394,0.218396529,0.773323401,0.158082082,0.000360298
0.765229221,0.293860572,1.106358144,0.164496741,0.000490918
0.506478856,0.354985192,1.450670634,0.188058168,0.000717543
0.166867153,0.298795145,1.482809276,0.21854148,0.001084689
0.050876794,0.128614166,0.968075116,0.211893293,0.001571995
0.166868902,0.053752312,0.625580811,0.161003114,0.002041492
0.815917777,0.050999949,0.70664051,0.112542629,0.002536339
0.892435215,0.074775633,1.025301081,0.081305405,0.003384592
0.717078158,0.114515524,1.444884606,0.063394275,0.004899668
0.404456218,0.158966342,1.812560885,0.054301478,0.007516043
0.068193831,0.139001207,1.542025771,0.048403403,0.011672056
0.026347816,0.070758817,0.841198561,0.038492372,0.016674862
0.153684477,0.041392764,0.499974746,0.027179557,0.02068144
0.887865132,0.055681087,0.562592289,0.018810723,0.024245152
0.953171231,0.104919187,0.8142711,0.014127946,0.030610914
0.805042427,0.19463643,1.150659179,0.012270602,0.042141764
0.537313036,0.328520435,1.494510722,0.012811562,0.062030116
0.1419044,0.396967821,1.470209976,0.015499944,0.094085482
0.024807617,0.242006451,0.813412207,0.017615859,0.13388598
0.087733595,0.136429317,0.395863234,0.016295506,0.161370594
0.788457622,0.158585224,0.323444254,0.013893349,0.170913728
1.001977774,0.30317315,0.388422911,0.013724768,0.18329129
0.884781993,0.580132407,0.464202902,0.017299565,0.20603423
0.638469189,1.028766822,0.514631141,0.027781714,0.240389987
0.188570505,1.372216375,0.43956591,0.052688719,0.280716136
0.017544602,0.818320399,0.183700183,0.096510693,0.289981077
0.052305293,0.370527819,0.061837008,0.135254935,0.245092363
0.701668581,0.289908535,0.036799414,0.149415246,0.187591403
1.052718294,0.422789928,0.040014602,0.174523619,0.14195811
0.990849914,0.620535296,0.047830936,0.238254491,0.108514796
0.897139717,0.826509447,0.059158983,0.372240544,0.084300563
0.827057259,0.890772131,0.074150518,0.625970415,0.066894373
0.899091529,0.602398159,0.095419542,1.004081934,0.054539617
1.091541094,0.134717495,0.131315618,1.149433872,0.046247945
1.147464628,0.015906323,0.189734019,0.81073841,0.041580885
1.13387197,0.004317645,0.277820569,0.504549948,0.040340312
1.10304485,0.002514004,0.407439896,0.309053604,0.042770658
1.05483518,0.002367478,0.594072915,0.188823012,0.049866544
0.981217455,0.002961744,0.853436523,0.115453504,0.063794708
0.869366491,0.00431678,1.191171256,0.070806985,0.088621808
0.700857214,0.006638435,1.573679087,0.04367539,0.131445395
0.45831539,0.009672989,1.854845075,0.027172166,0.203545825
0.201207944,0.011127924,1.685077556,0.017038629,0.318049255
0.158738121,0.009512028,1.066280608,0.010674151,0.470951763
0.644034438,0.011309743,0.709331534,0.00667504,0.62798679
1.019738339,0.021265525,0.542820639,0.004247786,0.778028806
1.087994754,0.042803166,0.332297904,0.002825251,0.879699362
1.129251079,0.087849026,0.15082582,0.00204541,0.854437968
1.131634537,0.181841817,0.06129048,0.001718657,0.711103432
1.086996537,0.37468599,0.029278655,0.001809142,0.542414255
0.970385137,0.754769469,0.017832566,0.002504441,0.399376739
0.696532364,1.418808928,0.013000562,0.004471185,0.289929882
0.123519468,1.90988177,0.008715932,0.009398015,0.208838441
0.003378255,1.031604307,0.003238485,0.018714462,0.148829093
0.005579808,0.481292796,0.001204576,0.028910808,0.105299315
0.098980571,0.250546186,0.000539013,0.033445206,0.074315164
0.949615256,0.318973831,0.000524741,0.035063339,0.052415269
1.0208365,0.602670139,0.000724293,0.044889855,0.036978136
0.83968433,1.101514405,0.001001256,0.073422161,0.026100193
0.449458976,1.727790269,0.001265276,0.144860694,0.018432966
0.035447877,1.363479349,0.000991425,0.30185611,0.013019573
0.032305782,0.440389448,0.000507341,0.49118658,0.009187085
0.655730977,0.132835207,0.000403,0.494498184,0.006478731
1.165046738,0.081440565,0.000598057,0.393138745,0.004569453
1.179067666,0.066030658,0.000925735,0.29152606,0.003224542
1.179258405,0.068552225,0.001437613,0.213084039,0.002277376
1.174577641,0.086404036,0.002235116,0.159620306,0.00161052
1.163896896,0.124507529,0.00347361,0.127277161,0.00114123
1.143583262,0.194929349,0.005385598,0.112857642,0.000811202
1.106705357,0.317941093,0.008304425,0.116551451,0.000579348
1.041726267,0.519607659,0.012664818,0.144973172,0.000416695
0.93292239,0.812189761,0.018904337,0.217526417,0.000302768
0.77306091,1.126831326,0.027088049,0.378939519,0.000223007
0.629056081,1.199762817,0.036390084,0.710669958,0.00016693
0.768287945,0.716039727,0.048172025,1.249052267,0.000127194
1.115653227,0.08585211,0.071131991,1.406828185,9.96E-05
1.171637614,0.005194537,0.110551454,0.923332966,8.19E-05
1.160731911,0.001063934,0.172172073,0.564158002,7.19E-05
1.138792849,0.000536824,0.26719924,0.342890849,6.88E-05
1.103690149,0.000469484,0.412150798,0.208244923,7.27E-05
1.047787875,0.000568996,0.629243995,0.12648044,8.55E-05
0.958029099,0.000828444,0.943625625,0.076862834,0.000111477
0.81156274,0.001310225,1.368137918,0.046764287,0.000158984
0.566786186,0.002038022,1.842268041,0.028507372,0.000242698
0.194386789,0.002520047,1.989961218,0.017416595,0.000384382
0.028425229,0.001663219,1.271849691,0.010634224,0.000590033
0.049727893,0.000907937,0.688692254,0.006473919,0.000803677
0.489681583,0.000817684,0.551813177,0.00393566,0.000976149
0.976233088,0.001497649,0.776265779,0.002394915,0.001217731
0.891450586,0.002917435,1.143643879,0.001462139,0.001665239
0.703318306,0.005375141,1.60818881,0.000898085,0.002464637
0.387990465,0.008512141,2.000616317,0.00055669,0.003850496
0.064960579,0.008232239,1.674884004,0.000347181,0.006072229
0.027151818,0.004695484,0.916475787,0.000214821,0.008826859
0.159614437,0.003048013,0.553650404,0.000131792,0.011201876
0.890450845,0.004420626,0.634361935,8.08E-05,0.01351037
0.953666799,0.008710726,0.928326491,5.00E-05,0.017589683
0.817301465,0.016722955,1.329293708,3.15E-05,0.024963861
0.58524205,0.029448829,1.77252368,2.05E-05,0.037869331
0.231795138,0.040637475,1.934810863,1.38E-05,0.059610208
0.040080491,0.030559336,1.278870202,9.37E-06,0.091402004
0.069667365,0.018171326,0.671418576,6.10E-06,0.124283132
0.624822706,0.019013526,0.52514397,3.90E-06,0.149568625
1.006122623,0.036483132,0.652738744,2.57E-06,0.181776889
0.957064926,0.072560232,0.82283449,1.81E-06,0.234299296
0.86939629,0.140610137,0.98833814,1.44E-06,0.317526632
0.756264121,0.261303062,1.091688585,1.37E-06,0.444774983
0.623767536,0.455760576,1.04322226,1.60E-06,0.627714172
0.495973882,0.727765556,0.768011719,2.29E-06,0.853834861
0.397860282,1.052577884,0.351033584,3.85E-06,1.022312631
0.255969726,1.33489716,0.082342828,7.23E-06,0.949219365
0.07670159,1.179223945,0.013245181,1.39E-05,0.71817185
0.058252638,0.748240691,0.00232299,2.41E-05,0.512269466
0.280613055,0.607193442,0.000703075,3.58E-05,0.361878734
0.770640759,0.95639343,0.000468382,5.63E-05,0.255265795
0.52468057,1.668228166,0.000406464,0.000107557,0.180019788
0.028367423,1.652985848,0.00025512,0.000228905,0.126931755
0.002786792,0.8175888,0.000100574,0.00042507,0.089466566
0.011293961,0.397596013,4.17E-05,0.000603552,0.063046808
0.247105853,0.261066181,2.30E-05,0.00066957,0.044425586
1.016626765,0.441021466,2.80E-05,0.000762231,0.0313039
0.931763064,0.87939057,3.97E-05,0.001122687,0.022058284
0.597506548,1.606872353,5.34E-05,0.002103886,0.015543778
0.043496904,1.772296875,4.85E-05,0.004489124,0.010953388
0.002500917,0.883826216,2.36E-05,0.008555534,0.007718324
0.007748471,0.420286858,1.12E-05,0.012481442,0.005438528
0.166664062,0.245574873,6.34E-06,0.013919818,0.00383206
1.004580502,0.372443957,7.74E-06,0.015076562,0.002700113
0.981874795,0.72994597,1.16E-05,0.020692325,0.001902541
0.732557546,1.350714977,1.67E-05,0.036403501,0.001340572
0.195649582,1.900290928,1.94E-05,0.075649902,0.000944605
0.006688517,1.045049895,1.11E-05,0.15204481,0.000665592
0.015186849,0.392579695,5.44E-06,0.227675938,0.000468985
0.394188941,0.174096879,3.67E-06,0.234097295,0.00033045
1.12015832,0.1917857,5.21E-06,0.215550954,0.000232838
1.125876576,0.248228163,8.05E-06,0.212365289,0.00016406
1.100866931,0.328693071,1.24E-05,0.23048464,0.000115599
1.067679688,0.426573926,1.89E-05,0.277766469,8.15E-05
1.033415974,0.513837566,2.87E-05,0.366488317,5.74E-05
1.018253926,0.52906695,4.33E-05,0.506585495,4.04E-05
1.05110604,0.405394284,6.53E-05,0.671874374,2.85E-05
1.123484759,0.194478323,9.99E-05,0.73773386,2.01E-05
1.172953734,0.069437061,0.000155044,0.609280003,1.42E-05
1.188653272,0.032484916,0.000242243,0.423625001,9.98E-06
1.192415448,0.02393532,0.000379144,0.278860448,7.03E-06
1.192456689,0.025287367,0.00059361,0.181966486,4.96E-06
1.190205011,0.034041205,0.000929187,0.120452408,3.50E-06
1.184944798,0.053457838,0.001453405,0.082807432,2.47E-06
1.174300965,0.092233956,0.002269818,0.061188114,1.75E-06
1.153206021,0.167868491,0.003533614,0.051116046,1.24E-06
1.111381168,0.31275966,0.005465492,0.05133935,8.81E-07
1.028114364,0.580162718,0.008337834,0.065062829,6.29E-07
0.861416097,1.030624548,0.012322447,0.104350571,4.53E-07
0.529629347,1.596996623,0.016668058,0.201030363,3.28E-07
0.093540525,1.454880964,0.01589328,0.416080667,2.39E-07
0.07579041,0.468696047,0.009500798,0.699113463,1.73E-07
0.906311391,0.11394393,0.009497546,0.701499123,1.24E-07
1.178423601,0.042156995,0.01460057,0.516958825,8.93E-08
1.186790621,0.024611979,0.022821297,0.344487686,6.53E-08
1.185392133,0.022025971,0.035686209,0.22387113,4.86E-08
1.179892847,0.026618773,0.055763692,0.14598116,3.72E-08
1.169522459,0.039039822,0.086997803,0.097469516,2.97E-08
1.151367111,0.064496643,0.135332931,0.068403225,2.51E-08
1.119640615,0.114092833,0.209429293,0.052491518,2.29E-08
1.063310188,0.208295381,0.320989247,0.046499433,2.28E-08
0.960920023,0.379742577,0.482743888,0.050266622,2.52E-08
0.768958111,0.660736442,0.69620373,0.068062251,3.06E-08
0.403315616,0.976134089,0.890037435,0.111557743,4.03E-08
0.042985453,0.755669038,0.71376213,0.191904776,5.37E-08
0.028840023,0.282495321,0.378833475,0.25406773,6.36E-08
0.349492005,0.119491122,0.262702984,0.233344873,6.55E-08
1.036099702,0.123558073,0.360333977,0.191440857,6.75E-08
1.013538319,0.160619883,0.544835409,0.164802772,7.66E-08
0.912500308,0.219480709,0.80844921,0.15470385,9.64E-08
0.744926464,0.295537119,1.15065274,0.161320011,1.33E-07
0.471896061,0.35282425,1.48734658,0.184536436,1.95E-07
0.136014763,0.28091494,1.449838708,0.212129265,2.95E-07
0.048700226,0.116063325,0.90981717,0.199852725,4.24E-07
0.199338178,0.051426036,0.603235073,0.149466706,5.43E-07
0.857430164,0.053334752,0.716547993,0.104576428,6.73E-07
0.886409352,0.080081286,1.045135811,0.076269404,9.02E-07
0.70057345,0.123562616,1.470080437,0.060422801,1.31E-06
0.373175496,0.169573483,1.821253469,0.052805613,2.02E-06
0.054869131,0.139630104,1.478621511,0.047601633,3.12E-06
0.025835849,0.0696188,0.799210336,0.037775061,4.41E-06
0.170035334,0.041480338,0.489631853,0.026630684,5.42E-06
0.903602199,0.057603296,0.577425775,0.018482262,6.36E-06
0.941363522,0.108569083,0.855002408,0.013972056,8.10E-06
0.774105434,0.199809553,1.229946339,0.012240318,1.13E-05
0.464098282,0.326581372,1.601465021,0.012842704,1.69E-05
0.07178904,0.336216514,1.440563535,0.015129241,2.58E-05
0.015613569,0.180282455,0.77342797,0.015707077,3.62E-05
0.070537778,0.097131442,0.418068598,0.013280231,4.36E-05
0.728884093,0.106006603,0.395800442,0.010349169,4.76E-05
0.983692962,0.201794727,0.581106844,0.00901873,5.51E-05
0.839235593,0.384667091,0.850823032,0.0097277,7.03E-05
0.53708687,0.662415119,1.147298496,0.013252036,9.74E-05
0.081909268,0.742469054,1.100453569,0.020995746,0.00014011
0.009682623,0.390228132,0.5840833,0.029504315,0.000185205
0.034693961,0.189615082,0.297111703,0.03143217,0.000206715
0.525984572,0.156947755,0.232889018,0.027989341,0.000203424
1.015929756,0.279480524,0.334008519,0.027102943,0.000205548
0.903727113,0.524517722,0.496191684,0.032958565,0.000228591
0.637921358,0.910101394,0.692633308,0.05073564,0.000279124
0.157636425,1.142257345,0.755554403,0.091643834,0.000361974
0.012421218,0.595482418,0.433763417,0.153460855,0.000442496
0.039420212,0.226578074,0.222697516,0.184128044,0.000459753
0.630366132,0.141703142,0.185060141,0.165729737,0.000427623
1.065695226,0.189938612,0.272106348,0.148484413,0.000411916
1.011181623,0.278854212,0.411908828,0.14913785,0.000436333
0.901906147,0.406262531,0.60979191,0.172439582,0.000511337
0.727992231,0.548767302,0.86303211,0.22838478,0.000657728
0.475700282,0.605901327,1.108733449,0.329570648,0.000909383
0.229819489,0.416123454,1.154591035,0.455588131,0.001301779
0.212906169,0.149616475,0.985395644,0.47961765,0.001831682
0.549763701,0.059760525,1.030008782,0.373336299,0.002525723
0.719067671,0.041248345,1.371457771,0.260648547,0.003629257
0.532264375,0.036714341,1.795160419,0.177248187,0.005527521
0.190813996,0.0307566,1.89904685,0.119176589,0.008700864
0.035603449,0.01610439,1.229070919,0.077644082,0.013251603
0.070345608,0.007837196,0.686963401,0.048772504,0.017964199
0.597066234,0.007196394,0.59797448,0.030227029,0.022033277
0.961667007,0.012612486,0.839056369,0.018884303,0.028068867
0.860369347,0.023365702,1.201403618,0.012086026,0.038949434
0.663267338,0.0412236,1.626676866,0.008060868,0.058011612
0.350407457,0.062003821,1.909553713,0.005683308,0.090404952
0.072348294,0.057631603,1.488808051,0.004125555,0.140508038
0.059355414,0.035426656,0.783942871,0.002861325,0.198355706
0.469433631,0.032256481,0.512606025,0.001907452,0.243343285
1.00907635,0.059313526,0.554991465,0.001314182,0.288426001
0.997510145,0.118558212,0.61981496,0.001005693,0.351856951
0.943699944,0.234039683,0.649080271,0.00091267,0.438107938
0.864402033,0.451256356,0.610745973,0.00104188,0.545105235
0.728508132,0.832623979,0.480907195,0.001526939,0.654413475
0.453703057,1.370777165,0.277550925,0.002764435,0.714321249
0.066524409,1.424154832,0.086376972,0.005560031,0.652181971
0.014526154,0.773608124,0.015574038,0.010013526,0.496130623
0.069387183,0.42237878,0.003597894,0.014146588,0.355123828
0.712583226,0.459822941,0.001846113,0.017536014,0.251442411
0.922593453,0.859162565,0.001745612,0.025836963,0.1778007
0.630166992,1.530256229,0.001807098,0.047828208,0.125730123
0.082515883,1.784324021,0.001475574,0.10106957,0.088899
0.006079504,0.82859088,0.000658373,0.192199915,0.062769371
0.036761988,0.290149505,0.000297154,0.258889522,0.044267723
0.767341415,0.164439162,0.000241118,0.247515457,0.031206693
1.137361805,0.189903767,0.000345673,0.226967978,0.022001137
1.128235017,0.239561053,0.000514953,0.22190716,0.015515391
1.106223734,0.309898536,0.00077276,0.236658931,0.010946257
1.077490401,0.395117466,0.001161949,0.277715971,0.007727681
1.047824483,0.472115697,0.001744337,0.354682665,0.005460767
1.033178227,0.491463538,0.002613323,0.474560751,0.003864425
1.056555124,0.397539931,0.00392857,0.616480072,0.00274065
1.115781536,0.218108457,0.00597991,0.686693312,0.001950093
1.163722398,0.089946535,0.009234082,0.595256739,0.001394757
1.181493765,0.043961839,0.014370067,0.430814491,0.001005643
1.184910029,0.031920381,0.022421032,0.291225447,0.00073414
1.182496105,0.032729151,0.035000481,0.194200725,0.000546108
1.175593974,0.04270909,0.05460393,0.131451392,0.000417735
1.162585774,0.065110711,0.085035235,0.092809457,0.000332677
1.139341949,0.109082175,0.131954891,0.070920981,0.000280155
1.097772862,0.192206538,0.203381221,0.061681972,0.00025382
1.022402517,0.343768276,0.309375127,0.064504304,0.000251265
0.883287453,0.600247457,0.457893308,0.08392721,0.000274062
0.622451818,0.953637046,0.634125487,0.133906304,0.000327628
0.196666078,1.086535324,0.701863681,0.241559615,0.000415864
0.038072707,0.504990198,0.45069468,0.391398488,0.000506109
0.219349752,0.147206175,0.290418394,0.418939854,0.000541352
1.002329318,0.087734436,0.367648752,0.337147206,0.000563975
1.036247145,0.078915871,0.556202441,0.256026469,0.000643483
0.957103764,0.085233135,0.832375534,0.194078938,0.000814022
0.821585849,0.103231578,1.207872863,0.15138096,0.001129393
0.593688522,0.127925161,1.638896658,0.123942455,0.00168472
0.236757167,0.133501014,1.836649543,0.105556619,0.002622143
0.03628688,0.077669596,1.2520303,0.08511539,0.003994081
0.050707637,0.03599804,0.68653998,0.060246012,0.005431638
0.458234137,0.027862199,0.539514348,0.039920467,0.006580874
0.963640218,0.046104088,0.746783728,0.026900207,0.008143683
0.87601115,0.084292653,1.089913997,0.019517186,0.011026133
0.668384763,0.147227334,1.508898688,0.015900314,0.01614026
0.313822656,0.214949115,1.792063371,0.01480881,0.024859164
0.038863992,0.172304171,1.307204693,0.014327222,0.038009425
0.029959964,0.091424194,0.674139873,0.012022061,0.05192962
0.270474036,0.064562474,0.424543572,0.008932705,0.061125856
0.971908897,0.105882298,0.515300045,0.006751053,0.069735566
0.947758268,0.206947728,0.715600653,0.005918085,0.085744386
0.786846391,0.389785336,0.958030085,0.00643037,0.113868697
0.492196374,0.654907064,1.155392939,0.008767618,0.160111494
0.096567881,0.727618917,0.969324785,0.013766432,0.227377151
0.025952631,0.419327312,0.436126181,0.019527934,0.28644641
0.162056832,0.258852517,0.179703184,0.022052719,0.289815545
0.924988232,0.366513279,0.138030738,0.02403367,0.25796554
0.945314406,0.694910155,0.139728833,0.032548959,0.226490239
0.710155938,1.247111896,0.142362994,0.055974444,0.199646392
0.222819979,1.722156215,0.123743282,0.113233958,0.174972228
0.013026468,0.966836007,0.057123231,0.222231414,0.143912274
0.040505398,0.333278543,0.023081087,0.317902228,0.108745938
0.751384355,0.165808333,0.016818588,0.312552343,0.079396027
1.138189811,0.163546589,0.022220031,0.28045818,0.058080479
1.137705887,0.180172136,0.031239652,0.255562996,0.043061069
1.125218972,0.211592256,0.044990607,0.242619966,0.032574332
1.105600237,0.258197147,0.065750827,0.244850379,0.025364701
1.078154299,0.317032945,0.096799462,0.265984285,0.020561821
1.044026916,0.376470414,0.142710922,0.31076628,0.017586932
1.008808074,0.41064925,0.209787853,0.382649403,0.016097601
0.983357293,0.384009644,0.307038303,0.474259644,0.015972136
0.97410007,0.284323806,0.448272021,0.548562265,0.017345187
0.961732623,0.164249816,0.653648079,0.543267205,0.02071422
0.907831051,0.088397715,0.944658832,0.450115213,0.027139497
0.786750802,0.0558479,1.326420631,0.331825976,0.038581942
0.574881961,0.043023702,1.737458492,0.231839917,0.058405894
0.25818983,0.033879645,1.892199594,0.157737933,0.091561138
0.062032901,0.018905726,1.323723412,0.103701119,0.140512877
0.108347861,0.009653337,0.729050424,0.065577498,0.193621567
0.730567202,0.009894704,0.600220334,0.040908941,0.239898714
1.001111254,0.017385724,0.69434946,0.025843219,0.299217754
0.97508288,0.032471037,0.785882321,0.016866321,0.386652142
0.94519671,0.061373443,0.824766163,0.011680071,0.510528398
0.933252676,0.116645862,0.767635983,0.008949262,0.672970159
0.944810075,0.223392836,0.586271503,0.008038602,0.852683253
0.9555403,0.431824934,0.322459249,0.009010871,0.971978999
0.888532055,0.829572518,0.11866492,0.013065258,0.92010115
0.622940182,1.486916214,0.037582337,0.023917814,0.733893896
0.086847586,1.788862584,0.011144242,0.050307615,0.539977249
0.005042757,0.892107773,0.002303981,0.096738668,0.384772853
0.01874757,0.369318346,0.000584794,0.138241062,0.271786645
0.448133675,0.213381386,0.000259647,0.14487699,0.191644966
1.093110963,0.295432601,0.000268025,0.148656819,0.135103639
1.064690517,0.451307943,0.00032542,0.17723423,0.095251085
0.989649297,0.664184789,0.000417127,0.248534682,0.067164251
0.894167902,0.878137329,0.000547831,0.398150984,0.047370065
0.834253485,0.921451957,0.000724594,0.681858075,0.033419823
0.939300374,0.570453207,0.000985276,1.093138278,0.023588012
1.142195402,0.098761361,0.001433575,1.18051619,0.016660231
1.193904312,0.010783189,0.002174681,0.798700836,0.011781075
1.198097479,0.00305551,0.003339865,0.493101688,0.008346586
1.198258888,0.001868806,0.005161153,0.301203724,0.005930758
1.197685552,0.001852872,0.008008313,0.183698269,0.004233438
1.196554761,0.002468836,0.012460258,0.112141351,0.003043253
1.194631527,0.003937257,0.019420988,0.068676429,0.002211484
1.191407809,0.007000708,0.030298331,0.042347005,0.001633704
1.185950831,0.013287305,0.04727478,0.026477763,0.001236935
1.176547758,0.026202145,0.073705913,0.017021789,0.000970779
1.159986212,0.052754191,0.11467033,0.011550212,0.000801451
1.130076912,0.107086908,0.177610396,0.008656724,0.000708091
1.074491017,0.216627736,0.272645067,0.007652857,0.000680981
0.967469811,0.429646906,0.410707308,0.008532371,0.00072145
0.75079682,0.805780664,0.591148928,0.012315487,0.00084256
0.299037895,1.237810084,0.726591358,0.021908019,0.001062391
0.011956814,0.852962811,0.475234852,0.040046619,0.001315958
0.008628447,0.391213332,0.232251445,0.057368098,0.001392657
0.105864716,0.195475245,0.12663835,0.060997677,0.001267417
0.934577817,0.233737369,0.139950452,0.058137093,0.001093755
1.021729353,0.417860225,0.210541124,0.065246255,0.000999332
0.879131096,0.733574137,0.311208084,0.091849128,0.000994171
0.60039847,1.157336767,0.428382059,0.157784032,0.001077854
0.165554676,1.245632608,0.458079464,0.30164611,0.001235486
0.046793002,0.516435725,0.287602438,0.503122851,0.001344063
0.427702463,0.140042801,0.214348628,0.533380661,0.001309585
1.07741378,0.072268016,0.302881806,0.420276122,0.001294111
1.07106189,0.053100489,0.462368363,0.303039482,0.001408485
1.009354702,0.051220932,0.6990136,0.213188007,0.001703388
0.904144838,0.0600263,1.03388193,0.151427762,0.002274463
0.72831273,0.077646595,1.462907064,0.111264167,0.003299599
0.432805691,0.09708891,1.858714669,0.085723025,0.005077156
0.08721958,0.08362562,1.667974767,0.06717131,0.007950227
0.027648927,0.04195744,0.937943699,0.048512162,0.011594276
0.131500675,0.023423767,0.551432315,0.032268153,0.014768549
0.844892993,0.02939121,0.597365045,0.021081628,0.017644696
0.953563144,0.054745406,0.867119326,0.014411859,0.022610932
0.81463568,0.101530826,1.235980324,0.010785951,0.031598919
0.567510627,0.173501782,1.632918082,0.009193614,0.04724044
0.189590252,0.22494097,1.71174021,0.008893344,0.073136882
0.030288381,0.15138797,1.038078049,0.008439515,0.108590409
0.07188285,0.086424611,0.522316871,0.006885312,0.139742272
0.687040929,0.093002867,0.410628472,0.00523569,0.157811124
1.006087711,0.17847394,0.502768765,0.004407433,0.179963912
0.921532419,0.349699756,0.618768181,0.004568506,0.216733094
0.748664032,0.652412289,0.715618416,0.00606886,0.273134053
0.428159133,1.061883792,0.708732922,0.010058814,0.35117636
0.064452824,1.047129601,0.421753113,0.018488007,0.427876439
0.030015623,0.579173528,0.128081896,0.029831776,0.420711075
0.236837374,0.385378039,0.042449776,0.038568198,0.337488561
0.929112587,0.578519361,0.030658458,0.049916417,0.253872855
0.848526657,1.039632801,0.029437833,0.080072617,0.189399309
0.496672607,1.641613069,0.02879479,0.155169792,0.141167287
0.056735418,1.429513596,0.020076055,0.322500005,0.104506815
0.038986995,0.474385281,0.009136348,0.538280136,0.075686742
0.688800429,0.134577577,0.006691435,0.552108279,0.054106171
1.166407311,0.071735257,0.009193629,0.433941149,0.038720959
1.180247032,0.052267557,0.013436561,0.312273368,0.027894152
1.180107251,0.051240319,0.020024404,0.219383644,0.020301566
1.174934084,0.063200501,0.030218076,0.156345335,0.015005774
1.163785999,0.091172662,0.045944949,0.116941334,0.011348745
1.143060246,0.145077519,0.070075897,0.095641442,0.008872847
1.105530395,0.243415396,0.106696558,0.089858282,0.007266426
1.03792931,0.414460079,0.161039094,0.101565525,0.006327333
0.917191621,0.686684818,0.237870829,0.140884284,0.005938403
0.708619055,1.034600529,0.334176483,0.234085001,0.0060442
0.401690356,1.207328628,0.413876994,0.433476313,0.006593243
0.231247086,0.74733087,0.400381362,0.768301301,0.007362348
0.708027405,0.204061482,0.430830576,0.965131664,0.008147054
1.013274996,0.037261308,0.624673564,0.75442994,0.00960628
0.95590667,0.011231414,0.925495839,0.487121193,0.012485828
0.820741637,0.006354663,1.331137256,0.30311899,0.017716529
0.594096975,0.0052456,1.787740066,0.187134893,0.026897926
0.245063537,0.004588161,1.985471217,0.115280431,0.042449948
0.041263498,0.002638629,1.350484525,0.070726492,0.06557651
0.061068632,0.00129819,0.719755863,0.043143114,0.090463592
0.55061243,0.0011392,0.554220974,0.026254831,0.11060392
0.996989646,0.002010569,0.709286735,0.015997064,0.136634266
0.948684099,0.003831895,0.936615335,0.009787846,0.180658052
0.856454321,0.007215366,1.187579462,0.006036668,0.253610235
0.746859995,0.013132834,1.405520873,0.003776177,0.371950892
0.649117745,0.022749079,1.493741361,0.002417611,0.558509363
0.635211971,0.038059513,1.360573462,0.001603785,0.83666938
0.777487707,0.066204682,0.98979227,0.001125925,1.204214119
0.988855884,0.126306005,0.438669696,0.000875266,1.533917897
1.094483598,0.256247916,0.072932347,0.000812274,1.452614565
1.04636682,0.524023641,0.009797309,0.000970625,1.083975606
0.873816028,1.034782603,0.002285998,0.001526781,0.771388687
0.45795365,1.792995223,0.000816492,0.00299645,0.545062968
0.01386183,1.522925313,0.000242764,0.006378343,0.384441511
0.002528167,0.732863461,6.06E-05,0.011448063,0.270949392
0.015234577,0.350836668,1.85E-05,0.015516176,0.190924949
0.368611669,0.249297054,8.97E-06,0.016569478,0.134529399
1.043203589,0.439065672,9.90E-06,0.018796219,0.094791406
0.940192311,0.851912185,1.26E-05,0.027495476,0.066791707
0.638294842,1.520497447,1.59E-05,0.050772829,0.047062917
0.089046453,1.794445903,1.50E-05,0.1072199,0.033161709
0.006394801,0.833921211,7.41E-06,0.204467396,0.02336632
0.038947313,0.285992013,3.59E-06,0.275125452,0.016464124
0.790657276,0.159253901,3.11E-06,0.261097898,0.011600723
1.141251997,0.178316959,4.62E-06,0.235997926,0.008173952
1.134291425,0.219573464,7.05E-06,0.225022639,0.005759448
1.115592682,0.28060073,1.08E-05,0.231973107,0.004058189
1.090074932,0.358781324,1.64E-05,0.262043838,0.002859485
1.061172657,0.438857495,2.50E-05,0.323352557,0.002014882
1.040273394,0.482796335,3.77E-05,0.424284061,0.001419778
1.048176159,0.434953029,5.70E-05,0.557912838,0.001000473
1.095934626,0.281673057,8.67E-05,0.662750014,0.000705036
1.151259278,0.12819243,0.000133603,0.631126118,0.000496879
1.179103654,0.058239534,0.000207924,0.484526418,0.000350221
1.187843679,0.0371888,0.000324802,0.335678724,0.000246898
1.189567561,0.034233693,0.000507952,0.225868307,0.000174109
1.187921196,0.041411636,0.000794467,0.152939376,0.000122837
1.182915916,0.060109378,0.001241885,0.107134342,8.67E-05
1.172547312,0.097858306,0.001938443,0.080373843,6.13E-05
1.152247855,0.170372765,0.003016522,0.067750112,4.34E-05
