Time,Rain,ONI,NIA,Dam
1705,4.0,-0.1,8.041667,181.03
1706,35.0,-0.1,8.017361,181.4
1707,21.0,-0.1,7.9872684,181.73
1708,0.0,-0.1,7.9652777,181.97
1709,0.0,-0.1,7.9502316,182.24
1710,0.0,-0.1,8.033565,182.33
1711,0.0,-0.1,7.928241,182.44
1712,4.0,-0.1,7.8958335,182.94
1713,45.0,-0.1,7.8564816,183.36
1714,37.0,-0.1,7.966435,183.68
1715,45.0,-0.1,8.012732,184.3
1716,6.0,-0.1,0.0,184.88
1717,89.0,-0.1,0.0,186.85
1718,100.5,-0.1,0.0,192.4
1719,0.0,-0.1,0.0,195.35
1720,0.0,-0.1,0.0,196.51
1721,0.0,-0.1,0.0,197.03
1722,12.0,-0.1,0.0,197.55
1723,18.0,-0.1,0.0,197.86
1724,0.0,-0.1,0.0,198.17
1725,6.0,-0.1,0.0,198.32
1726,3.0,-0.1,39.23148,198.56
1727,6.0,-0.1,39.501156,198.56
1728,0.0,-0.1,39.26852,198.45
1729,0.0,-0.1,39.520832,198.34
1730,0.0,-0.1,39.398148,198.2
1731,6.0,-0.1,39.467594,198.01
1732,0.0,-0.1,39.52778,197.87
1733,0.0,-0.3,39.61574,197.74
1734,10.0,-0.3,40.04051,197.51
1735,0.0,-0.3,39.52199,197.32
1736,21.0,-0.3,40.219906,197.19
1737,0.0,-0.3,39.939816,197.2
1738,0.0,-0.3,40.02778,196.79
1739,30.0,-0.3,40.00926,196.72
1740,12.0,-0.3,2.9930556,196.99
1741,0.0,-0.3,0.0,197.15
1742,1.0,-0.3,0.0,197.26
1743,33.0,-0.3,0.0,197.31
1744,9.0,-0.3,0.0,198.31
1745,0.0,-0.3,0.0,198.63
1746,16.0,-0.3,0.0,198.8
1747,0.0,-0.3,0.0,198.9
1748,0.0,-0.3,0.0,198.99
1749,4.0,-0.3,0.0,199.03
1750,6.0,-0.3,0.0,199.2
1751,7.0,-0.3,0.0,199.44
1752,3.0,-0.3,0.0,199.59
1753,0.0,-0.3,0.0,199.81
1754,0.0,-0.3,0.0,199.99
1755,0.0,-0.3,0.0,200.01
1756,5.0,-0.3,0.0,200.05
1757,2.0,-0.3,0.0,200.19
1758,0.0,-0.3,0.0,200.48
1759,24.0,-0.3,14.855324,200.62
1760,109.0,-0.3,15.146991,203.3
1761,16.0,-0.3,14.377315,207.14
1762,5.0,-0.3,14.872685,208.15
1763,23.0,-0.3,15.005787,208.76
1764,1.0,-0.6,3.7129629,209.1
1765,8.0,-0.6,5.0740743,209.66
1766,24.0,-0.6,83.577545,211.1
1767,41.0,-0.6,134.47801,212.22
1768,0.0,-0.6,145.09607,212.67
1769,0.0,-0.6,155.10764,212.78
1770,3.0,-0.6,150.6493,212.53
1771,10.0,-0.6,146.73727,212.27
1772,6.0,-0.6,71.78704,211.97
1773,0.0,-0.6,113.510414,211.91
1774,16.0,-0.6,124.60532,211.72
1775,0.0,-0.6,76.97569,211.43
1776,14.0,-0.6,39.238426,211.28
1777,1.0,-0.6,83.13194,211.15
1778,1.0,-0.6,78.65856,210.9
1779,0.0,-0.6,63.591434,210.65
1780,0.0,-0.6,4.445602,210.39
1781,0.0,-0.6,22.935184,210.25
1782,0.0,-0.6,15.928241,210.08
1783,4.0,-0.6,19.92014,210.02
1784,0.0,-0.6,15.047454,209.94
1785,0.0,-0.6,14.501158,209.87
1786,0.0,-0.6,15.226851,209.9
1787,0.0,-0.6,14.50463,209.88
1788,20.0,-0.6,14.677083,209.84
1789,3.0,-0.6,14.563658,209.94
1790,1.0,-0.6,14.47338,210.01
1791,16.0,-0.6,14.439815,210.47
1792,0.0,-0.6,14.424768,210.68
1793,12.0,-0.6,14.405092,210.79
1794,0.0,-0.8,18.412037,210.98
1795,0.0,-0.8,35.939816,211.22
1796,2.0,-0.8,38.47222,211.27
1797,2.0,-0.8,39.19676,211.42
1798,0.0,-0.8,37.32639,211.6
1799,0.0,-0.8,35.63889,211.61
1800,0.0,-0.8,38.506943,211.61
1801,3.0,-0.8,32.49074,211.62
1802,1.0,-0.8,99.18634,212.12
1803,31.0,-0.8,127.135414,213.67
1804,36.0,-0.8,97.01157,214.3
1805,0.0,-0.8,113.14699,215.18
1806,7.0,-0.8,115.32523,215.61
1807,29.0,-0.8,141.99768,216.3
1808,1.0,-0.8,161.32408,216.4
1809,2.0,-0.8,165.36111,215.96
1810,3.0,-0.8,164.30672,215.51
1811,7.0,-0.8,162.71759,215.51
1812,0.0,-0.8,151.65047,215.2
1813,0.0,-0.8,134.00926,215.01
1814,0.0,-0.8,57.85648,214.91
1815,0.0,-0.8,96.97685,215.07
1816,0.0,-0.8,37.73727,214.85
1817,0.0,-0.8,35.09722,214.98
1818,0.0,-0.8,30.57986,214.87
1819,0.0,-0.8,36.251156,214.79
1820,0.0,-0.8,43.02662,214.77
1821,20.0,-0.8,92.11574,215.7
1822,2.0,-0.8,120.18634,216.03
1823,0.0,-0.8,119.62616,216.42
1824,0.0,-0.8,122.41204,216.39
1825,0.0,-0.8,124.202545,216.23
1826,7.0,-0.8,121.00579,216.03
1827,0.0,-0.8,120.25694,215.87
1828,0.0,-0.8,119.81134,215.77
1829,0.0,-0.8,116.38657,215.48
1830,0.0,-0.8,80.99769,215.24
1831,0.0,-0.8,36.304398,214.98
1832,0.0,-0.8,33.71528,214.94
1833,0.0,-0.8,35.914352,214.92
1834,0.0,-0.8,33.881943,214.84
1835,0.0,-0.8,40.037037,214.82
1836,0.0,-0.8,34.123844,214.75
1837,0.0,-0.8,37.244213,214.63
1838,0.0,-0.8,37.337963,214.49
1839,0.0,-0.8,38.18287,214.29
1840,0.0,-0.8,36.587963,214.18
1841,0.0,-0.8,36.958332,214.0
1842,0.0,-0.8,37.344906,213.78
1843,0.0,-0.8,26.417824,213.61
1844,0.0,-0.8,37.278934,213.43
1845,0.0,-0.8,36.61227,213.2
1846,0.0,-0.8,37.29514,213.06
1847,0.0,-0.8,37.104168,212.83
1848,0.0,-0.8,36.069443,212.59
1849,14.0,-0.8,28.913195,212.99
1850,41.0,-0.8,75.83449,214.6
1851,37.0,-0.8,106.66898,215.7
1852,8.0,-0.8,112.47685,215.87
1853,10.0,-0.8,86.78588,215.84
1854,0.0,-0.8,71.02662,215.73
1855,0.0,-0.8,96.18056,215.68
1856,0.0,-0.7,107.97685,215.33
1857,0.0,-0.7,63.958332,215.07
1858,0.0,-0.7,35.739582,215.2
1859,0.0,-0.7,32.95486,215.47
1860,0.0,-0.7,36.21412,215.49
1861,0.0,-0.7,78.43866,215.48
1862,0.0,-0.7,98.38194,215.28
1863,0.0,-0.7,107.47338,215.01
1864,0.0,-0.7,115.86343,215.04
1865,0.0,-0.7,95.41435,215.1
1866,0.0,-0.7,104.826385,214.85
1867,0.0,-0.7,116.045135,214.6
1868,0.0,-0.7,110.68403,214.17
1869,0.0,-0.7,124.03472,213.81
1870,0.0,-0.7,116.59259,213.44
1871,0.0,-0.7,113.59375,213.11
1872,0.0,-0.7,116.36574,212.75
1873,0.0,-0.7,121.68866,212.33
1874,0.0,-0.7,119.15856,211.89
1875,0.0,-0.7,76.75231,211.45
1876,0.0,-0.7,39.17824,211.24
1877,0.0,-0.7,37.480324,211.08
1878,0.0,-0.7,37.278934,210.96
1879,0.0,-0.7,37.207176,210.9
1880,0.0,-0.7,37.46412,210.9
1881,0.0,-0.7,37.86111,210.85
1882,0.0,-0.7,39.747684,210.72
1883,0.0,-0.7,37.528934,210.47
1884,0.0,-0.5,22.14236,210.28
1885,0.0,-0.5,22.858797,210.12
1886,0.0,-0.5,21.935184,209.98
1887,0.0,-0.5,22.027779,209.8
1888,0.0,-0.5,26.09375,209.72
1889,0.0,-0.5,26.313658,209.71
1890,0.0,-0.5,19.71875,209.67
1891,0.0,-0.5,23.119213,209.62
1892,0.0,-0.5,21.171297,209.47
1893,0.0,-0.5,22.649305,209.32
1894,0.0,-0.5,22.38426,209.11
1895,1.0,-0.5,21.935184,208.95
1896,0.0,-0.5,27.520834,208.8
1897,1.0,-0.5,33.20949,208.6
1898,0.0,-0.5,33.380787,208.47
1899,0.0,-0.5,35.20949,208.38
1900,0.0,-0.5,34.883102,208.2
1901,0.0,-0.5,34.493057,207.96
1902,0.0,-0.5,34.14236,207.78
1903,0.0,-0.5,34.04051,207.5
1904,0.0,-0.5,19.627316,207.29
1905,0.0,-0.5,21.230324,207.12
1906,0.0,-0.5,21.137732,206.97
1907,0.0,-0.5,21.92014,206.72
1908,0.0,-0.5,20.065971,206.48
1909,0.0,-0.5,20.80324,206.21
1910,0.0,-0.5,22.015047,205.97
1911,0.0,-0.5,22.722221,205.77
1912,0.0,-0.5,23.047453,205.51
1913,0.0,-0.5,22.452547,205.31
1914,17.0,-0.5,20.945602,205.16
1915,15.0,-0.3,10.606482,205.16
1916,0.0,-0.3,10.717592,205.16
1917,0.0,-0.3,11.025463,205.16
1918,0.0,-0.3,10.994213,205.03
1919,0.0,-0.3,10.971065,204.88
1920,0.0,-0.3,11.244213,204.71
1921,0.0,-0.3,9.909722,204.55
1922,0.0,-0.3,11.079861,204.3
1923,0.0,-0.3,11.091435,204.21
1924,0.0,-0.3,11.403935,204.01
1925,0.0,-0.3,10.399305,203.85
1926,0.0,-0.3,11.31713,203.69
1927,0.0,-0.3,10.575232,203.51
1928,0.0,-0.3,11.497685,203.34
1929,0.0,-0.3,9.048611,203.02
1930,0.0,-0.3,6.3310184,202.87
1931,0.0,-0.3,9.487268,202.67
1932,0.0,-0.3,11.171296,202.49
1933,0.0,-0.3,10.953704,202.28
1934,0.0,-0.3,10.361111,202.11
1935,0.0,-0.3,11.061342,201.87
1936,0.0,-0.3,11.608796,201.69
1937,0.0,-0.3,11.166667,201.46
1938,0.0,-0.3,10.291667,201.28
1939,0.0,-0.3,11.341435,201.16
1940,0.0,-0.3,11.315972,200.92
1941,0.0,-0.3,10.982639,200.72
1942,0.0,-0.3,10.918982,200.55
1943,0.0,-0.3,12.020833,200.35
1944,0.0,-0.3,10.747685,199.92
1945,0.0,0.0,9.885417,199.66
1946,0.0,0.0,11.275463,199.43
1947,0.0,0.0,11.221065,199.19
1948,0.0,0.0,10.509259,198.98
1949,0.0,0.0,4.857639,198.77
1950,0.0,0.0,5.028935,198.55
1951,0.0,0.0,5.039352,198.33
1952,0.0,0.0,5.1261573,198.2
1953,0.0,0.0,5.3796296,197.99
1954,0.0,0.0,4.9583335,197.74
1955,0.0,0.0,4.971065,197.5
1956,6.0,0.0,5.494213,197.35
1957,39.0,0.0,6.1006947,197.22
1958,4.0,0.0,5.0520835,197.9
1959,0.0,0.0,23.594908,197.97
1960,0.0,0.0,52.563656,197.84
1961,0.0,0.0,60.62963,197.6
1962,1.0,0.0,67.01852,196.98
1963,0.0,0.0,81.54398,196.76
1964,0.0,0.0,85.109955,196.03
1965,3.4,0.0,27.371529,195.54
1966,0.0,0.0,53.925926,195.26
1967,5.0,0.0,39.67824,194.86
1968,6.0,0.0,15.929399,194.51
1969,0.0,0.0,39.516205,194.3
1970,0.0,0.0,60.994213,193.93
1971,0.0,0.0,34.506943,193.63
1972,0.2,0.0,40.078705,193.17
1973,0.0,0.0,45.688656,192.71
1974,0.0,0.0,34.349537,192.3
1975,7.0,0.0,51.94097,191.95
1976,0.0,0.0,30.623842,191.62
1977,0.0,0.0,19.837963,191.22
1978,19.0,0.0,35.979168,190.85
1979,15.0,0.0,41.765045,190.52
1980,0.0,0.0,58.578705,190.28
1981,0.0,0.0,33.207176,189.69
1982,0.0,0.0,24.82986,189.41
1983,0.0,0.0,27.35301,189.08
1984,0.0,0.0,26.86111,188.64
1985,0.0,0.0,22.739584,188.35
1986,0.0,0.0,28.378471,188.02
1987,0.0,0.0,0.0,187.69
1988,0.0,0.0,0.0,187.57
1989,0.0,0.0,0.2662037,187.36
1990,13.0,0.0,0.0,187.2
1991,0.0,0.0,21.890047,187.08
1992,64.0,0.0,17.265047,186.8
1993,0.0,0.0,15.556713,186.51
1994,1.0,0.0,13.498842,186.25
1995,0.0,0.0,10.863426,185.96
1996,0.0,0.0,14.21875,185.8
1997,13.0,0.0,15.459491,185.68
1998,0.0,0.0,16.19676,185.48
1999,0.0,0.0,27.94213,185.16
2000,0.0,0.0,11.731482,184.7
2001,21.0,0.0,15.53588,184.69
2002,0.0,0.0,15.459491,185.07
2003,3.0,0.0,17.608797,185.07
2004,0.0,0.0,17.90162,184.94
2005,0.0,0.0,18.664352,184.83
2006,0.0,0.1,17.854166,184.69
2007,23.0,0.1,19.039352,184.57
2008,0.0,0.1,13.672454,184.23
2009,0.0,0.1,12.052083,184.12
2010,0.0,0.1,12.052083,183.89
2011,0.0,0.1,32.42824,183.68
2012,20.0,0.1,18.50926,183.34
2013,1.0,0.1,16.217592,183.05
2014,8.0,0.1,18.538195,182.76
2015,0.0,0.1,20.060184,182.48
2016,0.0,0.1,23.444445,182.17
2017,22.0,0.1,23.023148,181.9
2018,45.0,0.1,42.497684,181.73
2019,68.0,0.1,26.543982,182.11
2020,38.0,0.1,31.435184,182.97
2021,2.0,0.1,30.796297,183.23
2022,0.0,0.1,21.824074,182.91
2023,5.0,0.1,32.69213,182.78
2024,10.0,0.1,46.619213,182.62
2025,6.0,0.1,37.835648,182.22
2026,1.0,0.1,28.472221,181.98
2027,3.0,0.1,27.63889,181.88
2028,2.0,0.1,12.131945,181.69
2029,23.0,0.1,26.256945,181.89
2030,114.0,0.1,9.159722,183.36
2031,52.0,0.1,6.4247684,185.42
2032,18.0,0.1,12.559028,186.25
2033,1.0,0.1,25.061342,186.9
2034,72.0,0.1,26.756945,187.74
2035,2.0,0.1,22.939816,188.05
2036,28.0,0.1,22.83912,188.49
2037,33.0,0.3,24.475695,188.79
2038,11.0,0.3,24.479166,190.76
2039,6.0,0.3,28.30324,191.09
2040,0.0,0.3,13.357639,191.31
2041,39.0,0.3,0.0,191.5
2042,11.0,0.3,0.0,191.69
2043,48.51,0.3,24.596066,191.85
2044,17.0,0.3,25.366898,191.96
2045,2.0,0.3,24.802084,192.09
2046,4.0,0.3,24.542824,192.3
2047,2.0,0.3,25.726852,192.38
2048,54.0,0.3,23.575232,192.58
2049,9.0,0.3,23.265047,192.85
2050,4.0,0.3,23.73264,193.01
2051,43.0,0.3,22.59838,193.07
2052,18.0,0.3,24.05787,193.42
2053,0.0,0.3,26.189816,193.73
2054,0.0,0.3,25.21412,193.82
2055,0.0,0.3,26.068287,193.81
2056,1.0,0.3,30.872684,193.61
2057,19.0,0.3,26.488426,193.64
2058,21.0,0.3,25.351852,193.87
2059,35.0,0.3,28.501158,194.04
2060,0.0,0.3,28.462963,194.0
2061,0.0,0.3,27.891203,194.01
2062,13.0,0.3,23.100695,193.96
2063,3.0,0.3,24.199074,194.04
2064,0.0,0.3,4.7060184,194.09
2065,0.0,0.3,28.15162,194.09
2066,0.0,0.3,29.626158,194.06
2067,0.0,0.3,30.837963,193.88
2068,0.0,0.5,30.613426,193.67
2069,7.0,0.5,27.15162,193.47
2070,0.0,0.5,26.596066,193.28
2071,45.0,0.5,25.556713,193.04
2072,20.0,0.5,27.726852,192.96
2073,0.0,0.5,28.738426,192.78
2074,0.0,0.5,28.498842,192.63
2075,9.0,0.5,27.320602,192.49
2076,1.0,0.5,23.427084,192.37
2077,1.0,0.5,20.789352,192.32
2078,59.0,0.5,23.427084,192.45
2079,0.0,0.5,29.788195,192.53
2080,0.0,0.5,26.020834,192.49
2081,2.0,0.5,27.56713,192.39
2082,4.0,0.5,26.483797,192.23
2083,5.0,0.5,23.91088,192.08
2084,9.0,0.5,26.502316,191.97
2085,11.0,0.5,28.731482,191.89
2086,19.0,0.5,26.122684,191.69
2087,23.55,0.5,28.164352,191.98
2088,33.0,0.5,27.953703,192.12
2089,6.0,0.5,24.407408,191.97
2090,30.0,0.5,23.488426,192.01
2091,0.0,0.5,17.623842,191.98
2092,4.0,0.5,23.011574,191.91
2093,8.0,0.5,21.046297,191.83
2094,16.0,0.5,22.265047,191.77
2095,42.0,0.5,13.857639,192.29
2096,22.0,0.5,51.97338,194.08
2097,0.0,0.5,28.592592,194.24
2098,0.0,0.7,28.644676,194.46
2099,6.0,0.7,36.91551,194.68
2100,1.0,0.7,22.777779,194.92
2101,1.0,0.7,22.43287,194.92
2102,24.0,0.7,20.824074,194.96
2103,0.33333334,0.7,22.047453,195.06
2104,0.0,0.7,22.215279,195.05
2105,0.0,0.7,13.12037,194.95
2106,1.0,0.7,23.19676,194.9
2107,0.0,0.7,23.14699,194.8
2108,0.0,0.7,21.418982,194.67
2109,3.0,0.7,21.421297,194.48
2110,0.0,0.7,22.569445,194.27
2111,2.0,0.7,25.22801,194.22
2112,0.0,0.7,19.570602,194.02
2113,0.0,0.7,22.164352,193.93
2114,2.0,0.7,15.569445,193.82
2115,0.0,0.7,13.810185,193.69
2116,0.0,0.7,14.946759,193.59
2117,0.0,0.7,15.008101,193.49
2118,0.0,0.7,14.798611,193.29
2119,0.0,0.7,10.826389,192.96
2120,0.0,0.7,20.935184,192.8
2121,0.0,0.7,19.203703,192.68
2122,1.0,0.7,14.746528,192.57
2123,11.0,0.7,15.336805,192.32
2124,1.0,0.7,15.453704,192.68
2125,2.0,0.7,15.038195,193.04
2126,0.0,0.7,9.765046,193.03
2127,1.09,0.7,19.868055,193.17
2128,15.0,0.7,19.62037,194.2
2129,1.0,0.9,0.9050926,194.32
2130,55.0,0.9,12.809028,194.6
2131,0.0,0.9,10.49537,194.73
2132,12.0,0.9,6.3090277,194.78
2133,0.0,0.9,2.9074075,194.83
2134,0.0,0.9,12.77662,194.8
2135,4.0,0.9,2.6620371,194.78
2136,6.0,0.9,8.758101,194.84
2137,2.0,0.9,12.761574,194.91
2138,0.0,0.9,6.297454,194.91
2139,2.0,0.9,1.675926,194.99
2140,5.0,0.9,1.5659722,195.0
2141,1.0,0.9,1.5324074,198.5
2142,3.0,0.9,11.94213,199.07
2143,0.0,0.9,10.876158,199.27
2144,1.0,0.9,9.163195,199.47
2145,1.0,0.9,6.1203704,200.09
2146,0.0,0.9,4.5729165,200.46
2147,0.0,0.9,1.9560186,200.78
2148,0.0,0.9,5.3622684,201.05
2149,0.0,0.9,5.203704,201.28
2150,0.0,0.9,6.2303243,201.38
2151,0.0,0.9,5.883102,201.42
2152,0.0,0.9,22.87963,201.54
2153,0.0,0.9,25.780092,201.49
2154,0.0,0.9,27.466434,201.46
2155,0.0,0.9,25.114584,201.4
2156,0.0,0.9,24.943287,201.25
2157,0.0,0.9,25.3125,201.07
2158,0.0,0.9,16.67361,200.98
2159,51.0,0.9,24.835648,201.43
2160,0.0,0.9,24.480324,202.8
2161,0.0,0.9,23.452547,203.11
2162,0.0,0.9,24.71412,203.22
2163,1.0,0.9,25.362268,203.49
2164,0.0,0.9,25.604166,203.6
2165,0.0,0.9,26.62037,203.69
2166,11.0,0.9,23.565971,203.94
2167,0.0,0.9,24.197916,204.23
2168,32.0,0.9,25.02199,204.49
2169,84.0,0.9,23.549768,210.1
2170,2.0,0.9,25.15162,211.83
2171,0.0,0.9,29.707176,212.61
2172,0.0,0.9,23.99537,212.94
2173,0.0,0.9,28.914352,213.08
2174,0.0,0.9,28.528934,213.09
2175,0.0,0.9,29.706018,213.1
2176,0.0,0.9,31.83449,213.08
2177,0.0,0.9,32.547455,212.97
2178,0.0,0.9,30.916666,212.98
2179,0.0,0.9,31.422453,212.96
2180,0.0,0.9,31.940971,212.88
2181,0.0,0.9,27.449074,212.73
2182,2.0,0.9,26.86111,212.58
2183,0.0,0.9,23.445602,212.55
2184,0.0,0.9,27.564816,212.51
2185,0.0,0.9,46.24537,212.27
2186,0.0,0.9,50.578705,212.03
2187,0.0,0.9,33.614582,211.84
2188,0.0,0.9,32.153934,211.78
2189,0.0,0.9,34.599537,212.26
2190,0.0,0.7,19.917824,212.28
2191,0.0,0.7,37.83102,212.32
2192,1.0,0.7,32.368057,212.33
2193,0.0,0.7,25.193287,212.34
2194,0.0,0.7,34.57176,212.36
2195,0.0,0.7,32.82176,212.39
2196,0.0,0.7,26.238426,212.33
2197,0.0,0.7,36.68403,212.19
2198,0.0,0.7,29.925926,212.21
2199,0.0,0.7,38.15972,212.29
2200,0.0,0.7,50.87153,212.31
2201,0.0,0.7,38.626156,212.28
2202,1.0,0.7,39.383102,212.3
2203,2.0,0.7,36.645832,212.5
2204,2.0,0.7,36.26389,212.67
2205,1.0,0.7,34.61574,212.94
2206,0.0,0.7,30.14699,213.26
2207,0.0,0.7,30.27199,213.45
2208,0.0,0.7,28.583334,213.4
2209,0.0,0.7,29.95139,213.36
2210,0.0,0.7,30.505787,213.24
2211,0.0,0.7,32.688656,213.22
2212,0.0,0.7,28.175926,212.99
2213,0.0,0.7,30.07986,212.94
2214,0.0,0.7,32.672455,212.79
2215,0.0,0.7,37.758102,212.58
2216,0.0,0.7,34.939816,212.54
2217,0.0,0.7,31.631945,212.38
2218,0.0,0.7,34.962963,212.07
2219,0.0,0.7,29.37963,211.97
2220,0.0,0.7,35.00463,211.81
2221,0.0,0.3,32.40162,211.58
2222,0.0,0.3,30.21412,211.37
2223,0.0,0.3,27.583334,211.2
2224,0.0,0.3,25.206018,210.97
2225,0.0,0.3,34.29051,210.78
2226,0.0,0.3,36.24653,210.6
2227,0.0,0.3,30.075232,210.39
2228,1.0,0.3,33.318287,210.22
2229,0.0,0.3,32.900463,210.2
2230,0.0,0.3,34.818287,210.03
2231,0.0,0.3,34.577545,209.81
2232,0.0,0.3,25.724537,209.6
2233,0.0,0.3,27.17361,209.43
2234,0.0,0.3,31.253471,209.23
2235,0.0,0.3,30.679398,208.97
2236,0.0,0.3,34.26736,208.73
2237,0.0,0.3,32.306713,208.47
2238,0.0,0.3,31.87963,208.24
2239,0.0,0.3,29.137732,208.02
2240,0.0,0.3,29.614584,207.77
2241,0.0,0.3,35.591434,207.49
2242,0.0,0.3,51.78588,207.2
2243,0.0,0.3,30.262732,206.9
2244,0.0,0.3,32.5,206.64
2245,0.0,0.3,32.29977,206.36
2246,0.0,0.3,29.083334,206.09
2247,0.0,0.3,26.746529,205.84
2248,0.0,0.3,26.258102,205.66
2249,0.0,0.0,27.241898,205.44
2250,0.0,0.0,28.039352,205.22
2251,0.0,0.0,27.945602,204.83
2252,0.0,0.0,28.024305,204.58
2253,0.0,0.0,28.685184,204.34
2254,0.0,0.0,29.21875,204.09
2255,0.0,0.0,28.28125,203.87
2256,0.0,0.0,28.04514,203.69
2257,0.0,0.0,27.768518,203.58
2258,0.0,0.0,28.25926,203.33
2259,0.0,0.0,30.155092,203.1
2260,0.0,0.0,28.418982,202.85
2261,0.0,0.0,35.0625,202.61
2262,0.0,0.0,30.027779,202.37
2263,0.0,0.0,9.445601,202.05
2264,0.0,0.0,28.961805,201.72
2265,0.0,0.0,27.325232,201.44
2266,0.0,0.0,25.952547,201.2
2267,0.0,0.0,29.0625,200.91
2268,0.0,0.0,30.302084,200.67
2269,0.0,0.0,25.63426,200.33
2270,0.0,0.0,28.711805,199.85
2271,12.0,0.0,26.538195,199.61
2272,0.0,0.0,28.50926,199.95
2273,0.0,0.0,28.39699,199.93
2274,39.0,0.0,28.008102,199.73
2275,43.0,0.0,28.592592,199.49
2276,0.0,0.0,27.287037,199.25
2277,0.0,0.0,27.54051,198.92
2278,0.0,0.0,28.818287,198.63
2279,0.0,0.0,28.483797,198.31
2280,0.0,-0.2,25.53588,198.06
2281,0.0,-0.2,24.74537,197.78
2282,0.0,-0.2,24.10301,197.5
2283,0.0,-0.2,22.778934,197.27
2284,0.0,-0.2,21.149305,196.95
2285,0.0,-0.2,25.846066,196.76
2286,0.0,-0.2,24.538195,196.62
2287,0.0,-0.2,25.018518,196.41
2288,0.0,-0.2,24.939816,196.17
2289,0.0,-0.2,24.976852,195.83
2290,0.0,-0.2,24.403934,195.59
2291,0.0,-0.2,26.149305,195.32
2292,0.0,-0.2,25.900463,195.08
2293,0.0,-0.2,25.65162,194.81
2294,0.0,-0.2,26.472221,194.49
2295,0.0,-0.2,23.956018,194.24
2296,0.0,-0.2,27.262732,193.95
2297,0.0,-0.2,27.23264,193.64
2298,0.0,-0.2,26.369213,193.34
2299,0.0,-0.2,23.80324,193.0
2300,0.0,-0.2,16.849537,192.54
2301,0.0,-0.2,16.193287,192.19
2302,0.0,-0.2,16.070602,191.93
2303,0.0,-0.2,15.936342,191.69
2304,0.0,-0.2,16.278934,191.43
2305,0.0,-0.2,10.109954,191.17
2306,0.0,-0.2,11.211805,190.84
2307,0.0,-0.2,10.686342,190.6
2308,0.0,-0.2,10.454861,190.32
2309,0.0,-0.2,11.206018,190.18
2310,0.0,-0.3,0.08680555,189.99
2311,0.0,-0.3,0.0,189.78
2312,0.0,-0.3,0.0,189.64
2313,0.0,-0.3,0.0,189.39
2314,0.0,-0.3,0.0,189.15
2315,0.0,-0.3,0.0,188.97
2316,0.0,-0.3,0.0,188.78
2317,0.0,-0.3,0.0,188.58
2318,12.0,-0.3,0.0,188.38
2319,0.0,-0.3,0.0,188.31
2320,3.0,-0.3,0.0,188.3
2321,0.0,-0.3,0.0,188.48
2322,0.0,-0.3,0.0,188.63
2323,0.0,-0.3,0.0,188.61
2324,0.0,-0.3,0.0,188.61
2325,0.0,-0.3,0.0,188.53
2326,0.0,-0.3,0.0,188.4
2327,0.0,-0.3,0.0,188.28
2328,0.0,-0.3,0.0,188.09
2329,0.0,-0.3,0.0,187.91
2330,0.0,-0.3,0.0,187.71
2331,4.0,-0.3,0.0,187.6
2332,0.0,-0.3,0.0,187.31
2333,14.0,-0.3,0.0,187.13
2334,9.0,-0.3,0.0,187.02
2335,5.0,-0.3,0.0,186.94
2336,10.0,-0.3,0.0,186.88
2337,1.0,-0.3,0.0,186.85
2338,22.5,-0.3,0.0,186.85
2339,51.75,-0.3,0.0,187.15
2340,7.75,-0.3,0.0,187.19
2341,0.25,-0.4,0.0,187.09
2342,25.5,-0.4,0.0,187.12
2343,0.5,-0.4,0.0,187.09
2344,2.5,-0.4,15.28588,186.95
2345,19.0,-0.4,14.278935,186.9
2346,8.75,-0.4,14.840278,186.5
2347,4.0,-0.4,15.484954,186.6
2348,0.0,-0.4,14.971065,186.47
2349,3.0,-0.4,14.141204,186.3
2350,0.0,-0.4,14.466435,186.22
2351,0.0,-0.4,15.994213,186.11
2352,2.5,-0.4,22.903934,185.87
2353,0.0,-0.4,24.39236,185.57
2354,0.0,-0.4,23.105324,185.28
2355,1.5,-0.4,22.905092,184.96
2356,0.25,-0.4,23.85764,184.65
2357,0.0,-0.4,24.08449,184.3
2358,0.75,-0.4,30.427084,183.88
2359,0.5,-0.4,30.898148,183.51
2360,1.75,-0.4,31.092592,183.22
2361,0.0,-0.4,29.493055,182.83
2362,0.5,-0.4,30.26389,182.41
2363,30.5,-0.4,31.347221,182.14
2364,12.0,-0.4,32.282406,181.84
2365,9.25,-0.4,35.40162,181.48
2366,40.0,-0.4,37.00463,181.41
2367,23.5,-0.4,37.443287,181.34
2368,8.0,-0.4,35.645832,181.06
2369,13.0,-0.4,36.564816,180.75
2370,9.0,-0.4,36.38889,180.4
2371,25.0,-0.5,37.813656,180.06
2372,3.25,-0.5,38.989582,179.73
2373,7.25,-0.5,35.601852,179.53
2374,0.0,-0.5,35.162037,179.36
2375,0.75,-0.5,34.501156,178.98
2376,24.75,-0.5,33.65625,178.72
2377,4.5,-0.5,32.082176,178.4
2378,10.5,-0.5,31.63889,178.08
2379,1.0,-0.5,31.24537,177.72
2380,6.75,-0.5,29.496529,177.42
2381,3.75,-0.5,29.284721,177.08
2382,11.5,-0.5,23.938658,176.82
2383,9.25,-0.5,11.278935,176.67
2384,10.0,-0.5,0.0,176.47
2385,0.75,-0.5,0.0,176.35
2386,0.0,-0.5,32.32986,176.25
2387,1.5,-0.5,35.0,176.01
